product_type,sku,price,availability,number_of_products_sold,revenue_generated,customer_demographics,stock_levels,lead_times,order_quantities,shipping_times,shipping_carriers,shipping_costs,supplier_name,location,latitude,longitude,lead_time,production_volumes,manufacturing_lead_time,manufacturing_costs,inspection_results,defect_rates,transportation_modes,routes,costs,net_profit,date
cosmetics,SKU2435,24.4972402956052,48,643,14176.5529590667,Male,11,5,89,3,Carrier C,11.1551121398118,Supplier 1,Los Angeles,34.0522,-118.2437,19,127,13,76.7871600882118,Pass,0.816966953292384,Rail,Route C,164.3121684,13935.45363057849,2024-08-08
haircare,SKU2436,84.5399856781583,82,461,7301.69433364647,Unknown,67,10,37,5,Carrier A,7.8771990296031,Supplier 2,New York,40.7128,-74.006,2,492,7,19.4239198093482,Fail,3.74498492452511,Rail,Route B,161.687747967901,7120.582665869221,2024-08-09
skincare,SKU2437,17.10009998,41,139,5929.65918522223,Female,50,6,79,8,Carrier B,14.9952388957958,Supplier 1,Miami,25.7617,-80.1918,4,622,2,89.8788046457345,Pending,2.89972587244193,Sea,Route C,370.384144234976,5469.396236341519,2024-08-10
skincare,SKU2438,16.9957580252345,48,919,6486.11680508617,Non-binary,7,28,41,3,Carrier C,11.8721544546281,Supplier 2,New York,40.7128,-74.006,26,448,2,92.57052113,Pass,2.30498594295139,Air,Route B,516.921842364311,5876.624441591859,2024-08-11
skincare,SKU2439,82.276275820805,45,268,1819.59563873962,Non-binary,56,14,20,5,Carrier A,14.565341841146,Supplier 2,Chicago,41.8781,-87.6298,2,217,3,39.2461145064514,Fail,4.88806300823572,Rail,Route A,666.426889143671,1113.922635089498,2024-08-12
cosmetics,SKU2440,37.3040711423526,25,68,2283.00915391198,Male,54,6,51,10,Carrier A,5.79292102289459,Supplier 1,Los Angeles,34.0522,-118.2437,7,479,13,81.08469466,Pass,4.25131505577556,Air,Route C,755.837469850089,1446.086989401891,2024-08-13
cosmetics,SKU2441,29.6127213355041,78,495,13192.467354967,Unknown,81,30,32,1,Carrier A,2.72270270432761,Supplier 2,New York,40.7128,-74.006,15,307,12,94.7473084685787,Fail,3.48374992046734,Rail,Route A,260.821855148751,12836.89819134967,2024-08-14
cosmetics,SKU2442,33.90994222,25,651,19867.8351475264,Unknown,27,14,39,2,Carrier C,8.08254127203288,Supplier 5,Houston,29.7604,-95.3698,17,522,1,91.4250291138258,Fail,1.91338083595069,Sea,Route B,715.530729685458,19060.87938872712,2024-08-15
haircare,SKU2443,35.2348939316439,19,45,6951.735661,Female,43,12,18,3,Carrier C,2.73935263408863,Supplier 2,Houston,29.7604,-95.3698,14,192,18,55.7873679653862,Pending,3.33020402077342,Sea,Route C,264.286047009555,6631.662246025058,2024-08-16
haircare,SKU2444,89.9551862343593,39,300,9201.30536650859,Female,18,30,97,1,Carrier C,7.8943238680689,Supplier 5,New York,40.7128,-74.006,11,240,5,96.3969232340857,Pass,2.65847061779701,Rail,Route C,997.473735311,8107.434707963504,2024-08-17
haircare,SKU2445,66.265776,79,7,4633.80949430511,Non-binary,45,27,68,9,Carrier A,4.77917436645532,Supplier 5,Chicago,41.8781,-87.6298,17,454,19,27.9408295477185,Pass,1.24684224871349,Rail,Route A,963.161244608005,3642.707420149387,2024-08-18
cosmetics,SKU2446,29.2263684255439,80,917,24120.5218616014,Male,2,22,37,9,Carrier C,7.87466097399321,Supplier 5,Los Angeles,34.0522,-118.2437,5,622,27,91.0327658658397,Pass,2.25190661572837,Air,Route A,192.166740987493,23837.32235474807,2024-08-19
cosmetics,SKU2447,29.4746137830748,27,710,18834.2782073848,Unknown,82,26,97,5,Carrier B,14.2949068507075,Supplier 3,Chicago,41.8781,-87.6298,23,902,10,91.8660887768637,Fail,1.06105984050856,Air,Route B,689.608083,18052.80403560794,2024-08-20
haircare,SKU2448,89.6640069410422,74,979,8840.683417,Female,19,12,88,4,Carrier C,5.04647689912896,Supplier 3,Miami,25.7617,-80.1918,14,850,6,80.5249662,Pending,2.50210146602592,Air,Route A,912.940203638255,7847.218247161745,2024-08-21
skincare,SKU2449,6.295232271,63,915,7734.86921010241,Female,1,30,42,5,Carrier C,14.9080766911738,Supplier 2,New York,40.7128,-74.006,17,875,18,75.8964946561034,Pending,3.6011903797256,Sea,Route C,172.632187586068,7486.340527860239,2024-08-22
haircare,SKU2450,35.6590244090306,68,225,8818.81507482928,Male,74,10,56,4,Carrier A,4.21061257165719,Supplier 1,Chicago,41.8781,-87.6298,28,874,15,87.3650318198773,Pass,0.183231119095644,Rail,Route C,211.583368835254,8519.866674174147,2024-08-23
skincare,SKU2451,57.663884715555,19,374,5828.99203909719,Male,55,16,31,8,Carrier B,3.91351730595846,Supplier 2,Miami,25.7617,-80.1918,28,168,14,73.229155564943,Pending,3.826898547,Road,Route C,966.230125801262,4789.532757730985,2024-08-24
cosmetics,SKU2452,36.4429574976235,28,372,12201.1021702043,Non-binary,80,20,38,7,Carrier B,8.62703932198864,Supplier 3,Chicago,41.8781,-87.6298,20,681,24,92.3010214104753,Pass,0.09996996,Air,Route C,186.155652448834,11922.64549634499,2024-08-25
haircare,SKU2453,13.749381648961,85,440,2260.58103423042,Male,60,26,43,8,Carrier B,12.7886291364251,Supplier 4,Miami,25.7617,-80.1918,28,796,16,51.303251176976,Fail,4.71658368840636,Road,Route A,897.03293721107,1312.244845842374,2024-08-26
haircare,SKU2454,82.4512514536031,78,922,4134.47153826872,Non-binary,54,8,51,2,Carrier C,11.4930492685443,Supplier 4,Miami,25.7617,-80.1918,30,982,4,52.0378968996394,Fail,3.7897152746634,Sea,Route A,887.990359196739,3194.443282172342,2024-08-27
skincare,SKU2455,89.9684169216081,33,8,4505.9424803337,Non-binary,34,9,61,4,Carrier A,11.1295170941435,Supplier 2,Houston,29.7604,-95.3698,7,223,19,46.5545343883817,Pass,3.80621729813895,Air,Route B,953.841414480162,3505.546531465156,2024-08-28
skincare,SKU2456,83.24260998,10,861,5601.66171621431,Male,0,25,56,8,Carrier C,4.95686117612983,Supplier 3,New York,40.7128,-74.006,4,518,21,65.8190619733438,Pass,3.80514411670408,Air,Route A,284.492873069067,5251.349781171899,2024-08-29
haircare,SKU2457,90.384849525048,83,906,9361.68724231141,Male,58,29,83,7,Carrier A,1.31523486498453,Supplier 5,Chicago,41.8781,-87.6298,8,833,30,46.5997536309694,Pass,2.08727722921453,Road,Route B,140.816073265797,9174.271415414643,2024-08-30
skincare,SKU2458,57.5456372505452,30,170,8868.66904199956,Male,38,20,60,9,Carrier B,3.26447606201953,Supplier 3,Houston,29.7604,-95.3698,30,622,8,23.2744882677937,Pass,0.331862554492173,Road,Route A,500.165178849879,8345.229374881887,2024-08-31
haircare,SKU2459,82.1645214940824,22,30,2210.72943060266,Male,56,17,54,5,Carrier C,5.89262621594841,Supplier 2,Los Angeles,34.0522,-118.2437,30,777,25,19.5876654587782,Pass,3.46750076387908,Rail,Route A,892.4979575,1298.643807643882,2024-09-01
haircare,SKU2460,41.4840506471545,3,399,2555.10686694216,Male,82,19,84,6,Carrier A,14.6035725079828,Supplier 3,Houston,29.7604,-95.3698,1,702,1,93.20250477,Pending,2.55493003696209,Road,Route C,674.6021193,1787.30224287216,2024-09-02
cosmetics,SKU2461,35.4231346048069,82,478,15239.0325069879,Non-binary,66,17,43,8,Carrier C,13.8768844116343,Supplier 4,Miami,25.7617,-80.1918,26,859,20,81.50711234,Fail,4.84274806314683,Sea,Route A,998.4854288,14159.0399658479,2024-09-03
skincare,SKU2462,98.9393754819706,75,21,3616.69479301606,Female,33,7,30,5,Carrier A,3.80902422172538,Supplier 5,Chicago,41.8781,-87.6298,1,440,22,19.4920535625087,Pass,1.17436891376495,Air,Route B,915.11803230998,2682.084707143571,2024-09-04
skincare,SKU2463,26.4441337647171,48,732,6532.93857840636,Unknown,40,28,22,8,Carrier B,11.1587146917857,Supplier 2,Miami,25.7617,-80.1918,1,404,22,50.07743872,Pass,0.598791065552378,Road,Route C,992.290508967134,5490.570630719226,2024-09-05
haircare,SKU2464,42.0404758976526,2,96,9124.9844298809,Unknown,21,1,63,4,Carrier C,9.106235997,Supplier 2,Los Angeles,34.0522,-118.2437,4,902,13,33.6633640213941,Fail,1.47571248604302,Sea,Route A,135.579767196383,8955.741298663123,2024-09-06
haircare,SKU2465,50.6045008444581,76,487,9660.62387505328,Non-binary,26,27,34,8,Carrier B,1.69779710122816,Supplier 1,Los Angeles,34.0522,-118.2437,17,256,9,46.5264010361931,Pending,2.29244812562646,Road,Route C,991.082587026563,8623.014886990522,2024-09-07
skincare,SKU2466,18.1114712669049,54,547,6882.42657281703,Non-binary,20,20,30,3,Carrier C,6.20387855818025,Supplier 5,Miami,25.7617,-80.1918,5,187,1,20.57026434,Pending,2.38804584089626,Road,Route C,679.785534015472,6182.070774461558,2024-09-08
cosmetics,SKU2467,24.6427635230547,6,209,4635.30381868659,Female,40,29,10,5,Carrier C,7.80503236512263,Supplier 2,Chicago,41.8781,-87.6298,14,327,15,81.4452171483345,Pending,2.91369465707393,Road,Route C,924.189337091595,3629.66926444666,2024-09-09
skincare,SKU2468,83.8236723005543,40,506,5726.81980207717,Male,30,14,67,8,Carrier A,10.3460377269014,Supplier 3,Houston,29.7604,-95.3698,30,464,29,82.0592117852603,Pass,1.81234284677025,Rail,Route B,499.8071695,5144.95342079191,2024-09-10
skincare,SKU2469,97.79546542,93,935,2874.94252174035,Non-binary,26,17,78,10,Carrier A,5.1286716242022,Supplier 3,Miami,25.7617,-80.1918,6,745,15,78.3197869690273,Pending,4.59948934619398,Air,Route B,886.862866720168,1909.759868051155,2024-09-11
skincare,SKU2470,43.4488810638175,94,404,5546.49140370459,Unknown,36,13,95,7,Carrier A,14.0734608067627,Supplier 3,Los Angeles,34.0522,-118.2437,7,365,14,19.3827579152152,Pass,2.479348065,Air,Route A,610.066787261157,4917.041858528218,2024-09-12
haircare,SKU2471,13.326734438492,2,211,5995.74341293885,Male,65,29,80,1,Carrier B,7.32630679385137,Supplier 3,Los Angeles,34.0522,-118.2437,8,183,5,70.10113734,Pass,2.11862520059227,Air,Route C,188.2177099968,5737.42456560205,2024-09-13
haircare,SKU2472,11.2521172656047,73,623,7682.118077922,Non-binary,53,2,22,4,Carrier B,4.47941473763751,Supplier 2,Houston,29.7604,-95.3698,24,311,26,64.8380191,Pending,0.240839841757415,Rail,Route A,818.483829467551,6798.79622935445,2024-09-14
skincare,SKU2473,89.6752296042283,2,150,2978.94690736614,Male,8,27,61,2,Carrier C,5.42999322146146,Supplier 4,Miami,25.7617,-80.1918,29,317,17,74.2026450412206,Fail,4.333918599,Road,Route B,543.334630369828,2361.409631955091,2024-09-15
skincare,SKU2474,49.0623537241295,93,802,4314.79343878058,Unknown,0,22,32,2,Carrier A,11.526396,Supplier 5,New York,40.7128,-74.006,28,952,6,52.7004014106226,Pass,3.01434468033359,Air,Route C,145.957513140696,4116.135524229261,2024-09-16
cosmetics,SKU2475,32.514396187777,97,105,3072.61043974493,Male,41,1,30,7,Carrier B,9.96399514604388,Supplier 3,Miami,25.7617,-80.1918,4,848,9,81.7289738525805,Pending,2.91644815015351,Air,Route B,833.143211252121,2157.738254640229,2024-09-17
cosmetics,SKU2476,33.6037643031618,74,884,26735.1548795955,Non-binary,35,29,15,3,Carrier C,11.3904923002409,Supplier 2,Houston,29.7604,-95.3698,23,250,20,91.3708994752251,Pending,4.4379845880411,Road,Route C,781.888847672871,25861.8951324474,2024-09-18
cosmetics,SKU2477,28.0960689083382,98,834,21088.9093225987,Non-binary,9,5,29,3,Carrier B,5.09278555449259,Supplier 2,New York,40.7128,-74.006,25,785,26,90.946260255985,Pass,3.814504163,Air,Route C,511.558532600087,20486.40452974263,2024-09-19
skincare,SKU2478,51.45839865,55,884,7795.84570568331,Unknown,58,7,85,6,Carrier C,5.57588065904962,Supplier 3,Chicago,41.8781,-87.6298,25,239,26,29.7057610910944,Pending,4.33702809796213,Road,Route C,117.517813138403,7648.622131453813,2024-09-20
haircare,SKU2479,86.65785771,72,245,7757.30243236995,Female,39,19,49,6,Carrier A,6.55406763171099,Supplier 1,Los Angeles,34.0522,-118.2437,27,154,25,46.7766112347354,Pending,0.297112784549653,Rail,Route A,412.243052388404,7298.282768746811,2024-09-21
skincare,SKU2480,61.268630250899,60,927,3389.89766322917,Female,53,14,18,1,Carrier C,3.64030197893005,Supplier 2,Miami,25.7617,-80.1918,3,240,19,78.6942852040858,Pending,1.5906321612742,Air,Route B,491.455725848278,2819.747652176806,2024-09-22
skincare,SKU2481,70.9921084169666,97,763,6146.82720434558,Male,38,24,59,1,Carrier C,10.6746236291074,Supplier 5,Chicago,41.8781,-87.6298,28,173,27,52.8213876882581,Fail,1.59355971847352,Air,Route B,248.78339283024,5845.222423827082,2024-09-23
haircare,SKU2482,39.6437142422619,6,167,9048.72603986783,Non-binary,6,14,37,6,Carrier A,5.61089319708988,Supplier 5,Miami,25.7617,-80.1918,23,234,23,36.9877837090079,Pending,3.285225289,Road,Route B,244.814351072768,8766.923905086054,2024-09-24
cosmetics,SKU2483,21.3666351470448,19,888,17076.2148095182,Non-binary,3,15,20,7,Carrier A,5.56730713798717,Supplier 1,Miami,25.7617,-80.1918,4,928,21,75.33805596,Pending,2.24307524352255,Sea,Route C,250.282729573226,16750.59402398497,2024-09-25
haircare,SKU2484,68.3286230635403,96,177,9506.05756608291,Unknown,14,5,84,9,Carrier C,4.77110957841995,Supplier 2,Houston,29.7604,-95.3698,25,741,26,89.3479379662841,Fail,3.8873630162602,Rail,Route A,433.51937266688,8983.190255449746,2024-09-26
haircare,SKU2485,16.3583897864453,27,506,2930.12406391745,Unknown,75,5,97,4,Carrier B,7.33958926581995,Supplier 1,New York,40.7128,-74.006,23,843,17,48.9925381395407,Fail,1.92215283327847,Air,Route A,835.789633143128,2045.341892634781,2024-09-27
cosmetics,SKU2486,27.4280967747827,1,551,13601.5931906147,Non-binary,47,29,65,10,Carrier A,11.8076651092789,Supplier 2,Miami,25.7617,-80.1918,16,125,7,93.9835476315571,Fail,1.10803788656204,Road,Route A,783.421721999849,12724.18792098329,2024-09-28
skincare,SKU2487,29.390632149427,33,288,9023.08485830274,Unknown,5,21,88,6,Carrier C,12.6985218764158,Supplier 2,Chicago,41.8781,-87.6298,13,587,8,65.1429052317068,Pass,1.45475534147139,Rail,Route A,109.102956998491,8848.838996072542,2024-09-29
skincare,SKU2488,81.3890886151913,40,363,8629.13078165995,Female,72,24,44,3,Carrier A,12.2631102875651,Supplier 1,Miami,25.7617,-80.1918,29,534,15,15.2177001452121,Pending,0.912348630754071,Road,Route C,108.678352903734,8505.234728611003,2024-09-30
haircare,SKU2489,45.4640823043592,32,385,9933.3088834046,Unknown,34,2,90,4,Carrier A,9.69671008656641,Supplier 4,Miami,25.7617,-80.1918,25,680,6,72.2190844510837,Fail,4.87531798274165,Sea,Route C,169.926789120819,9691.163009832697,2024-10-01
skincare,SKU2490,99.4949956936662,69,874,7114.54139301183,Male,71,18,34,9,Carrier B,4.92598549081589,Supplier 3,Los Angeles,34.0522,-118.2437,25,161,1,80.4058844839522,Pass,1.08419457715325,Air,Route A,519.923607545904,6514.211900981974,2024-10-02
haircare,SKU2491,13.7875416042015,17,909,9430.19134000434,Unknown,70,30,28,1,Carrier A,11.2879728813172,Supplier 3,Miami,25.7617,-80.1918,23,299,9,45.7697734531454,Pending,0.080473558,Sea,Route A,899.9939855,8484.427581051194,2024-10-03
cosmetics,SKU2492,27.1661039455712,8,976,23862.7057057897,Male,67,28,40,5,Carrier C,1.5510671843898,Supplier 3,Chicago,41.8781,-87.6298,11,589,7,80.7113190648263,Pass,3.58044017381272,Air,Route B,264.031404991398,23517.96298173348,2024-10-04
haircare,SKU2493,69.0016646865048,57,915,8599.83699808078,Unknown,57,24,90,7,Carrier C,12.1741337023462,Supplier 1,Los Angeles,34.0522,-118.2437,24,592,30,12.5936537626777,Fail,1.99801171135567,Sea,Route C,529.1162747,8058.127069618103,2024-10-05
cosmetics,SKU2494,33.8125916211048,42,537,16341.6255304799,Unknown,76,9,59,3,Carrier A,11.923185896932,Supplier 2,Los Angeles,34.0522,-118.2437,11,778,22,87.522803181603,Pass,0.113356659409144,Air,Route A,136.672729859729,16117.42999743857,2024-10-06
skincare,SKU2495,34.2153305715933,98,824,4441.28138125039,Female,18,27,96,2,Carrier A,10.3800155844706,Supplier 2,Houston,29.7604,-95.3698,5,567,20,34.2094065971418,Fail,1.8500377223292,Road,Route C,118.29380490195,4288.778169751298,2024-10-07
skincare,SKU2496,51.745176491328,9,167,9411.02265288953,Unknown,61,28,72,2,Carrier B,2.37095629979808,Supplier 5,Houston,29.7604,-95.3698,20,215,19,51.7500628409155,Pending,4.526840636,Rail,Route B,106.734074437335,9252.538515611279,2024-10-08
haircare,SKU2497,80.66830937,87,613,4889.054581,Unknown,70,10,56,1,Carrier B,14.9627786973961,Supplier 2,Miami,25.7617,-80.1918,1,470,4,44.7719969491777,Pending,2.55622158483722,Air,Route A,763.012831294973,4081.269752755849,2024-10-09
skincare,SKU2498,27.0914265039812,35,311,5849.37430524702,Unknown,9,26,10,5,Carrier B,11.5897286936139,Supplier 4,Miami,25.7617,-80.1918,25,750,1,25.7396316352716,Pending,4.47756599118012,Air,Route C,121.442423005784,5702.192250605965,2024-10-10
haircare,SKU2499,26.4731536949219,71,343,5015.028764,Unknown,24,18,67,3,Carrier C,11.2872956341105,Supplier 3,Houston,29.7604,-95.3698,24,331,9,55.7531801614633,Pending,2.69979715939028,Road,Route C,346.434013802507,4612.841570036029,2024-10-11
haircare,SKU2500,57.3498405630185,79,59,6083.36482564177,Non-binary,43,4,19,7,Carrier B,1.89610993541036,Supplier 4,Miami,25.7617,-80.1918,30,547,2,51.3634170466664,Fail,4.75125067298781,Sea,Route C,680.5431527,5351.458255895103,2024-10-12
haircare,SKU2501,54.73854006,53,987,5234.54571093094,Male,98,8,17,1,Carrier C,6.581871772,Supplier 3,New York,40.7128,-74.006,20,313,16,66.17328606,Pass,1.00900364402206,Air,Route C,656.785807468636,4511.586617402304,2024-10-13
cosmetics,SKU2502,36.1903562982563,54,337,10976.5350652611,Unknown,57,18,35,9,Carrier B,2.206421995,Supplier 1,Los Angeles,34.0522,-118.2437,19,307,2,87.7982988919232,Pass,1.44967406359683,Sea,Route C,149.630284427124,10739.10648194205,2024-10-14
skincare,SKU2503,33.3171867998581,84,131,8938.43367406928,Unknown,24,20,43,2,Carrier C,6.054518095,Supplier 4,Miami,25.7617,-80.1918,26,201,3,29.3175171868065,Fail,3.74828857594724,Road,Route C,331.0000702,8578.116086682474,2024-10-15
haircare,SKU2504,31.3952905046237,25,944,4999.54437024192,Unknown,92,26,28,8,Carrier A,8.98679776100056,Supplier 2,Los Angeles,34.0522,-118.2437,20,909,14,83.2910553780824,Pass,4.93410808499723,Air,Route B,675.389969541063,4240.863345322774,2024-10-16
skincare,SKU2505,78.2936458898563,67,935,6300.49283656613,Male,0,27,87,10,Carrier C,13.3042106369926,Supplier 3,New York,40.7128,-74.006,27,109,13,73.1973020467637,Fail,4.126487055,Rail,Route C,453.021189923323,5774.274344596043,2024-10-17
skincare,SKU2506,66.9305822284337,62,247,2252.69022482188,Male,39,29,81,4,Carrier A,4.96112826192295,Supplier 5,Houston,29.7604,-95.3698,27,572,17,79.49858065,Pass,2.76852638337875,Air,Route B,519.240524749629,1653.951119422251,2024-10-18
haircare,SKU2507,54.3950023419368,55,865,1030.49063184375,Female,75,17,10,6,Carrier C,9.72780513475184,Supplier 4,Miami,25.7617,-80.1918,29,222,10,21.0960830579525,Fail,4.55978219539893,Road,Route B,286.377147108716,723.0174016770815,2024-10-19
haircare,SKU2508,97.669937689832,46,604,5494.617736305911,Unknown,69,16,57,9,Carrier C,3.30512691282727,Supplier 1,Miami,25.7617,-80.1918,6,886,3,30.1635678994315,Pending,1.82189554999896,Sea,Route C,133.981681831769,5330.47248657471,2024-10-20
haircare,SKU2509,50.0456081458387,24,852,7341.27428920015,Male,9,18,34,7,Carrier A,5.95549399719113,Supplier 5,Chicago,41.8781,-87.6298,19,103,4,61.7978364583275,Fail,0.432128503,Air,Route A,410.68254395183,6868.793908789992,2024-10-21
cosmetics,SKU2510,27.9203151386736,98,413,10377.981137045,Female,65,7,33,8,Carrier C,14.2613246533086,Supplier 1,New York,40.7128,-74.006,12,566,25,77.2676835405768,Pending,1.55640680933252,Road,Route C,714.6855701,9586.027883404424,2024-10-22
haircare,SKU2511,9.56876948914336,46,507,9179.98696347821,Non-binary,24,1,56,7,Carrier C,11.4669728181582,Supplier 3,Los Angeles,34.0522,-118.2437,26,358,5,90.2903178851623,Pass,1.29396050332662,Road,Route B,789.876542991952,8299.820102601096,2024-10-23
haircare,SKU2512,33.0881787308038,22,731,2935.20312420566,Unknown,70,28,93,8,Carrier B,8.6412806986204,Supplier 4,Miami,25.7617,-80.1918,29,820,11,84.8718966029434,Fail,3.88587820519867,Road,Route C,928.720164497497,1921.61106310522,2024-10-24
haircare,SKU2513,93.5917359884828,11,608,2841.34252862598,Male,86,1,78,9,Carrier A,4.52375518818626,Supplier 1,Los Angeles,34.0522,-118.2437,27,877,6,13.9058151475984,Pending,4.18638294994959,Sea,Route C,453.880849448384,2373.555864029997,2024-10-25
skincare,SKU2514,54.7052402222331,48,307,2633.57165459345,Unknown,10,18,76,1,Carrier A,6.31587311701444,Supplier 5,Chicago,41.8781,-87.6298,28,873,29,83.8791266190153,Pass,0.7518833565519,Sea,Route C,624.822217713391,1924.870310261044,2024-10-26
haircare,SKU2515,30.8197190276122,8,468,1125.83541674228,Female,35,4,41,2,Carrier B,3.1937066739352,Supplier 5,Chicago,41.8781,-87.6298,14,386,1,90.9182059768973,Fail,1.53031974426803,Rail,Route B,734.489801,300.4274097653825,2024-10-27
cosmetics,SKU2516,32.9143250685125,39,239,7079.87132223704,Male,48,23,26,3,Carrier B,5.94854070335885,Supplier 2,Houston,29.7604,-95.3698,17,130,19,88.9149884269909,Pending,1.30558622160803,Rail,Route B,779.7445824,6211.211751410049,2024-10-28
cosmetics,SKU2517,32.8566915665266,35,700,20699.7156869117,Non-binary,47,20,70,3,Carrier A,3.10885956802069,Supplier 1,Miami,25.7617,-80.1918,30,787,30,85.6715791493859,Pending,1.48070823568453,Air,Route B,185.037239258209,20429.0068685041,2024-10-29
cosmetics,SKU2518,32.9631030296602,49,42,1246.00529452115,Non-binary,86,21,78,10,Carrier A,12.13429846,Supplier 4,Miami,25.7617,-80.1918,25,620,7,87.2181078241583,Fail,3.75335329547272,Road,Route A,822.685363771132,336.1018229258598,2024-10-30
haircare,SKU2519,19.6223534293759,46,143,5494.617736305911,Female,6,20,20,4,Carrier A,2.13062725919203,Supplier 4,Miami,25.7617,-80.1918,29,815,23,30.9475335595149,Fail,4.36097349367484,Rail,Route A,157.128730084447,5306.541472661948,2024-10-31
haircare,SKU2520,97.8180092717917,38,199,3567.50197246791,Non-binary,90,4,47,5,Carrier B,3.65167671729947,Supplier 2,New York,40.7128,-74.006,1,719,10,56.5017090433399,Pending,4.71290636111561,Sea,Route A,883.411713050328,2627.588550374242,2024-11-01
cosmetics,SKU2521,31.0861800834804,8,531,14856.0854618953,Non-binary,76,25,77,6,Carrier B,10.6763342169305,Supplier 5,Miami,25.7617,-80.1918,17,223,29,83.9385080356895,Pass,2.10050856956327,Road,Route A,453.016759746303,14319.13019411331,2024-11-02
skincare,SKU2522,17.8903901902665,54,847,9589.1135646097,Non-binary,0,23,28,1,Carrier C,13.6352339738881,Supplier 1,New York,40.7128,-74.006,6,849,12,88.0248255711188,Fail,0.57056632598634,Air,Route C,592.230066170545,8908.858672868035,2024-11-03
cosmetics,SKU2523,32.5843235267958,37,651,19091.1551543497,Non-binary,16,28,96,8,Carrier B,14.5042825367464,Supplier 5,Los Angeles,34.0522,-118.2437,4,229,12,91.0872516866505,Pending,2.3382930501366,Road,Route A,360.984245988521,18639.08365667453,2024-11-04
skincare,SKU2524,12.0906509525457,91,913,7584.81313527899,Non-binary,7,28,26,6,Carrier C,12.7043208343708,Supplier 1,New York,40.7128,-74.006,14,845,29,53.5698818555087,Pending,0.922159509306793,Rail,Route A,483.997587880449,7047.245665543032,2024-11-05
cosmetics,SKU2525,37.3537489781617,92,565,18994.3813553952,Non-binary,25,6,22,10,Carrier C,3.96060486912714,Supplier 1,Chicago,41.8781,-87.6298,8,615,1,87.7032129569198,Pending,1.08065321250659,Rail,Route A,860.674387570126,18046.00375486815,2024-11-06
cosmetics,SKU2526,38.4365789327891,40,100,3459.29210395102,Non-binary,21,13,100,8,Carrier B,4.99995800164869,Supplier 1,Chicago,41.8781,-87.6298,18,579,9,78.8585582703608,Pass,1.42520708822416,Road,Route C,997.488265956999,2382.94527972366,2024-11-07
skincare,SKU2527,71.5410209198678,34,717,5103.24343319902,Male,12,23,10,5,Carrier B,13.1905329419797,Supplier 5,Los Angeles,34.0522,-118.2437,20,831,17,47.508451984093,Pending,0.623799280129733,Sea,Route A,607.762218853121,4447.972762361806,2024-11-08
skincare,SKU2528,78.192486002029,96,895,1640.86045787109,Non-binary,3,27,11,7,Carrier B,13.4506615064175,Supplier 5,New York,40.7128,-74.006,28,873,23,13.7750136400771,Fail,3.605594663,Road,Route A,682.371200964769,944.7142432662439,2024-11-09
haircare,SKU2529,37.0437694644112,79,542,8188.18633837326,Male,70,24,91,4,Carrier B,9.96914432148157,Supplier 5,New York,40.7128,-74.006,13,641,12,74.7929306953409,Pass,3.95973237365624,Road,Route A,231.767380641636,7881.626027036283,2024-11-10
haircare,SKU2530,94.4498010097237,17,859,3189.7173518467,Unknown,0,29,75,6,Carrier A,5.390975389,Supplier 3,Los Angeles,34.0522,-118.2437,8,928,28,35.2885547154541,Fail,1.971424609578,Road,Route B,800.034476971499,2354.394320159747,2024-11-11
skincare,SKU2531,55.3228267802949,33,433,7528.70910873673,Female,32,4,77,6,Carrier B,4.13679328264367,Supplier 5,Miami,25.7617,-80.1918,28,176,2,14.4176781040471,Pending,3.44496269716772,Road,Route A,999.160804673632,6515.130625959051,2024-11-12
cosmetics,SKU2532,21.8359886459607,47,239,4696.92115774615,Non-binary,13,1,25,4,Carrier C,12.9319577896784,Supplier 2,Houston,29.7604,-95.3698,24,282,9,90.0545059983612,Pass,1.94477145085347,Road,Route A,239.555357913034,4367.311293834755,2024-11-13
haircare,SKU2533,92.7902330115715,52,353,9595.88700549117,Female,63,6,13,6,Carrier C,3.87356997829658,Supplier 3,Miami,25.7617,-80.1918,16,465,12,93.8225141719586,Pending,0.820386618181819,Sea,Route A,791.096018337985,8710.968472981225,2024-11-14
skincare,SKU2534,97.64209772,80,760,2737.13486865128,Non-binary,42,24,66,8,Carrier A,10.2652609095538,Supplier 1,Houston,29.7604,-95.3698,5,391,28,32.6868407779752,Pending,1.98584030665639,Air,Route C,232.365784117308,2472.082243755997,2024-11-15
haircare,SKU2535,84.154413876684,93,874,8944.67868586372,Male,57,5,82,5,Carrier A,14.5513467982778,Supplier 4,Miami,25.7617,-80.1918,26,813,25,50.3109273270757,Fail,4.40411167070167,Air,Route A,955.2306278,7939.137130736645,2024-11-16
cosmetics,SKU2536,20.2350514711313,9,485,8832.599967,Non-binary,40,13,94,2,Carrier B,10.8740794949971,Supplier 3,Houston,29.7604,-95.3698,13,488,25,85.0512477260754,Pending,0.204971570384444,Rail,Route A,469.887028982672,8277.661690291252,2024-11-17
skincare,SKU2537,96.8220140724478,33,843,9710.73931673274,Unknown,80,19,32,9,Carrier A,4.60738438430436,Supplier 3,Houston,29.7604,-95.3698,15,256,4,52.0765280902652,Pending,3.27242195341185,Sea,Route B,981.925263854568,8676.737524787906,2024-11-18
